														
Stagnation Pressure	Static Pressure	Stagnation Temperature	Manifold Pressure	Tank Pressure	Mach Number	Velocity	Static Temperature	Mass Flow	Static Density	Reynold's Number	BL Pstatic	Time	X	Y
30.231	3.657	93.897	39.005	296.292	2.035	528.186	-156.934	6.699	0.524	NaN	3.152	7845.276	0.000	0.280
30.185	3.657	93.930	38.758	289.198	2.034	528.064	-156.787	6.695	0.524	NaN	3.095	7845.398	0.000	0.290
30.202	3.657	93.940	38.612	289.626	2.035	528.104	-156.814	6.697	0.524	NaN	2.967	7845.506	0.000	0.290
30.205	3.660	93.905	38.894	293.746	2.034	528.037	-156.784	6.700	0.524	NaN	3.200	7845.618	0.000	0.290
30.214	3.663	93.805	38.939	295.507	2.034	527.933	-156.786	6.705	0.525	NaN	3.277	7845.732	0.000	0.290
30.241	3.661	93.805	38.825	295.085	2.035	528.056	-156.903	6.706	0.525	NaN	3.273	7845.841	0.000	0.290
30.259	3.662	93.815	38.780	294.584	2.035	528.094	-156.930	6.708	0.525	NaN	3.209	7845.953	0.000	0.290
30.251	3.665	93.815	38.793	294.798	2.034	528.001	-156.841	6.710	0.525	NaN	3.179	7846.082	0.000	0.290
30.239	3.666	93.800	38.916	295.621	2.034	527.939	-156.797	6.710	0.525	NaN	3.159	7846.206	0.000	0.290
30.245	3.664	93.804	38.764	294.576	2.034	527.997	-156.848	6.709	0.525	NaN	3.397	7846.320	0.000	0.290
30.306	3.666	93.788	38.788	294.685	2.035	528.136	-156.996	6.717	0.526	NaN	3.531	7846.433	0.000	0.290
30.321	3.666	93.766	38.919	295.655	2.036	528.154	-157.035	6.719	0.526	NaN	3.728	7846.546	0.000	0.290
30.239	3.668	93.523	38.729	294.235	2.034	527.760	-156.904	6.714	0.526	NaN	3.511	7846.670	0.000	0.290
30.238	3.667	93.538	38.782	294.789	2.034	527.787	-156.915	6.712	0.526	NaN	3.371	7846.786	0.000	0.290
30.194	3.664	93.570	38.834	293.043	2.033	527.743	-156.840	6.705	0.525	NaN	3.249	7846.909	0.000	0.300
30.210	3.658	93.565	38.837	293.811	2.035	527.925	-157.019	6.701	0.525	NaN	3.584	7847.027	0.000	0.300
30.259	3.661	93.541	38.814	292.864	2.035	527.998	-157.112	6.708	0.525	NaN	3.345	7847.141	0.000	0.300
30.239	3.660	93.536	38.854	295.235	2.035	527.956	-157.077	6.706	0.525	NaN	3.635	7847.252	0.000	0.300
30.228	3.660	93.547	38.794	294.657	2.035	527.933	-157.045	6.704	0.525	NaN	3.578	7847.369	0.000	0.300
30.239	3.660	93.523	38.791	294.648	2.035	527.953	-157.087	6.706	0.525	NaN	3.624	7847.481	0.000	0.300
30.224	3.659	93.517	38.876	295.382	2.035	527.936	-157.077	6.703	0.525	NaN	3.708	7847.595	0.000	0.300
30.209	3.658	93.506	38.854	295.181	2.035	527.889	-157.044	6.701	0.525	NaN	3.577	7847.705	0.000	0.300
30.224	3.660	93.503	38.836	294.972	2.035	527.891	-157.048	6.705	0.525	NaN	3.321	7847.823	0.000	0.300
30.288	3.664	93.497	38.910	295.680	2.035	527.975	-157.134	6.715	0.526	NaN	3.514	7847.935	0.000	0.300
30.279	3.663	93.438	38.834	295.165	2.035	527.959	-157.178	6.713	0.525	NaN	3.722	7848.050	0.000	0.300
30.264	3.665	93.405	38.860	295.216	2.035	527.849	-157.107	6.714	0.526	NaN	3.421	7848.175	0.000	0.300
30.228	3.662	93.382	38.786	294.665	2.034	527.810	-157.092	6.707	0.525	NaN	3.767	7848.290	0.000	0.300
30.237	3.662	93.359	38.793	292.065	2.035	527.823	-157.128	6.708	0.525	NaN	3.381	7848.402	0.000	0.310
30.213	3.660	93.322	38.827	291.603	2.034	527.769	-157.114	6.705	0.525	NaN	3.872	7848.514	0.000	0.310
30.212	3.656	93.295	38.810	293.060	2.035	527.860	-157.227	6.700	0.525	NaN	3.405	7848.635	0.000	0.310
30.260	3.658	93.258	38.727	294.233	2.036	527.929	-157.330	6.708	0.525	NaN	3.758	7848.744	0.000	0.310
30.226	3.659	93.231	38.815	294.833	2.035	527.805	-157.238	6.705	0.525	NaN	3.945	7848.854	0.000	0.310
30.230	3.662	93.206	38.766	294.561	2.034	527.713	-157.176	6.709	0.525	NaN	4.011	7848.965	0.000	0.310
30.204	3.660	93.168	38.826	295.061	2.034	527.660	-157.165	6.705	0.525	NaN	3.787	7849.086	0.000	0.310
30.206	3.660	93.141	38.759	294.367	2.034	527.673	-157.204	6.705	0.525	NaN	3.693	7849.206	0.000	0.310
30.212	3.657	93.085	38.775	294.639	2.035	527.733	-157.317	6.703	0.525	NaN	3.810	7849.315	0.000	0.310
30.235	3.656	92.911	38.800	294.876	2.036	527.753	-157.509	6.705	0.525	NaN	3.950	7849.426	0.000	0.310
30.208	3.653	92.941	38.803	294.827	2.036	527.749	-157.476	6.699	0.525	NaN	3.567	7849.547	0.000	0.310
30.198	3.652	92.941	38.804	294.734	2.035	527.736	-157.463	6.698	0.524	NaN	3.626	7849.658	0.000	0.310
30.226	3.652	92.940	38.847	295.096	2.036	527.820	-157.545	6.701	0.525	NaN	3.594	7849.768	0.000	0.310
30.237	3.656	92.926	38.766	291.027	2.036	527.756	-157.497	6.705	0.525	NaN	3.542	7849.879	0.000	0.310
30.248	3.654	92.899	38.728	289.909	2.036	527.821	-157.587	6.705	0.525	NaN	4.086	7849.990	0.000	0.320
30.246	3.653	92.894	38.722	292.768	2.036	527.840	-157.609	6.704	0.525	NaN	3.856	7850.099	0.000	0.320
30.254	3.653	92.836	38.813	294.384	2.037	527.848	-157.675	6.704	0.525	NaN	3.908	7850.209	0.000	0.320
30.282	3.656	92.818	38.721	294.218	2.037	527.838	-157.683	6.711	0.525	NaN	3.791	7850.319	0.000	0.320
30.208	3.657	92.780	38.732	294.313	2.035	527.585	-157.481	6.704	0.525	NaN	3.894	7850.428	0.000	0.320
30.183	3.653	92.726	38.821	294.892	2.035	527.569	-157.521	6.698	0.525	NaN	3.853	7850.540	0.000	0.320
30.192	3.654	92.698	38.818	294.854	2.035	527.572	-157.551	6.700	0.525	NaN	3.807	7850.659	0.000	0.320
30.249	3.653	92.674	38.804	294.759	2.036	527.740	-157.734	6.705	0.525	NaN	3.841	7850.767	0.000	0.320
30.215	3.655	92.643	38.868	295.405	2.035	527.570	-157.603	6.704	0.525	NaN	3.889	7850.878	0.000	0.320
30.183	3.655	92.610	38.802	294.767	2.035	527.468	-157.540	6.701	0.525	NaN	3.768	7850.993	0.000	0.320
30.175	3.655	92.601	38.768	294.560	2.035	527.445	-157.527	6.700	0.525	NaN	3.851	7851.105	0.000	0.320
30.206	3.654	92.565	38.738	294.242	2.035	527.538	-157.652	6.702	0.525	NaN	3.870	7851.228	0.000	0.320
30.225	3.653	92.581	38.801	293.442	2.036	527.623	-157.716	6.704	0.525	NaN	3.799	7851.340	0.000	0.320
30.225	3.651	92.543	38.916	292.942	2.036	527.650	-157.779	6.702	0.525	NaN	3.751	7851.464	0.000	0.330
30.175	3.650	92.509	38.801	293.769	2.035	527.524	-157.694	6.695	0.524	NaN	3.815	7851.574	0.000	0.330
30.199	3.649	92.470	38.863	293.972	2.036	527.609	-157.813	6.697	0.525	NaN	4.007	7851.685	0.000	0.330
30.217	3.653	92.453	38.772	294.600	2.036	527.547	-157.771	6.703	0.525	NaN	3.755	7851.794	0.000	0.330
30.226	3.653	92.407	38.807	294.902	2.036	527.552	-157.823	6.704	0.525	NaN	4.086	7851.905	0.000	0.330
30.210	3.655	92.359	38.759	294.469	2.035	527.425	-157.750	6.705	0.525	NaN	3.745	7852.021	0.000	0.330
30.210	3.654	92.323	38.815	294.969	2.035	527.432	-157.793	6.704	0.525	NaN	4.372	7852.130	0.000	0.330
30.202	3.655	92.296	38.863	295.230	2.035	527.374	-157.764	6.705	0.525	NaN	4.049	7852.241	0.000	0.330
30.204	3.656	92.050	38.731	294.303	2.035	527.239	-157.883	6.707	0.526	NaN	3.756	7852.352	0.000	0.330
30.231	3.656	92.037	38.757	294.489	2.035	527.315	-157.968	6.710	0.526	NaN	4.075	7852.480	0.000	0.330
30.178	3.652	92.035	38.914	295.452	2.035	527.260	-157.918	6.701	0.525	NaN	4.090	7852.603	0.000	0.330
30.158	3.650	92.011	38.767	294.529	2.035	527.218	-157.901	6.697	0.525	NaN	4.067	7852.715	0.000	0.330
30.188	3.647	91.996	38.822	293.201	2.036	527.382	-158.073	6.697	0.525	NaN	4.245	7852.835	0.000	0.330
30.192	3.648	91.955	38.916	292.667	2.036	527.356	-158.090	6.699	0.525	NaN	4.052	7852.954	0.000	0.340
30.269	3.650	91.918	38.836	293.747	2.037	527.519	-158.280	6.709	0.526	NaN	4.384	7853.073	0.000	0.340
30.271	3.655	91.887	38.790	294.220	2.037	527.393	-158.192	6.714	0.526	NaN	4.054	7853.185	0.000	0.340
30.240	3.657	91.861	38.744	294.398	2.035	527.224	-158.058	6.713	0.526	NaN	4.392	7853.294	0.000	0.340
30.244	3.655	91.821	38.863	295.190	2.036	527.267	-158.138	6.712	0.526	NaN	4.463	7853.403	0.000	0.340
30.232	3.659	91.798	38.767	294.502	2.035	527.121	-158.023	6.715	0.526	NaN	4.339	7853.512	0.000	0.340
30.198	3.659	91.760	38.731	294.325	2.034	527.002	-157.948	6.712	0.526	NaN	4.282	7853.624	0.000	0.340
30.129	3.653	91.717	38.740	294.378	2.034	526.916	-157.910	6.699	0.525	NaN	4.028	7853.747	0.000	0.340
30.166	3.651	91.681	38.876	295.370	2.035	527.074	-158.096	6.701	0.525	NaN	4.136	7853.874	0.000	0.340
30.198	3.650	91.648	38.819	295.048	2.036	527.175	-158.224	6.703	0.525	NaN	3.989	7854.000	0.000	0.340
30.181	3.650	91.628	38.748	294.519	2.035	527.111	-158.184	6.702	0.525	NaN	4.318	7854.125	0.000	0.340
30.236	3.653	91.584	38.849	295.222	2.036	527.178	-158.291	6.711	0.526	NaN	3.989	7854.237	0.000	0.340
30.262	3.656	91.324	38.886	294.184	2.036	527.062	-158.441	6.718	0.527	NaN	4.253	7854.359	0.000	0.340
30.209	3.656	91.350	38.798	292.432	2.035	526.910	-158.271	6.712	0.526	NaN	3.934	7854.480	0.000	0.350
30.241	3.653	91.375	38.692	292.704	2.036	527.105	-158.431	6.712	0.526	NaN	3.997	7854.603	0.000	0.350
30.298	3.656	91.389	38.933	295.661	2.037	527.197	-158.504	6.721	0.527	NaN	4.374	7854.726	0.000	0.350
30.247	3.660	91.383	38.803	294.930	2.035	526.958	-158.283	6.719	0.527	NaN	4.543	7854.837	0.000	0.350
30.156	3.658	91.361	38.657	293.795	2.034	526.727	-158.087	6.708	0.526	NaN	4.444	7854.953	0.000	0.350
30.168	3.653	91.328	38.765	294.475	2.035	526.865	-158.251	6.705	0.526	NaN	4.249	7855.062	0.000	0.350
30.192	3.648	91.308	38.912	295.483	2.036	527.042	-158.438	6.703	0.526	NaN	4.330	7855.170	0.000	0.350
30.227	3.651	91.196	38.823	294.864	2.036	527.026	-158.535	6.710	0.526	NaN	4.428	7855.279	0.000	0.350
30.259	3.655	91.038	38.834	294.965	2.036	526.950	-158.621	6.718	0.527	NaN	4.597	7855.391	0.000	0.350
30.194	3.655	91.052	38.718	294.203	2.035	526.762	-158.428	6.711	0.526	NaN	4.271	7855.517	0.000	0.350
30.259	3.654	91.070	38.776	294.647	2.036	526.990	-158.627	6.717	0.527	NaN	4.458	7855.628	0.000	0.350
30.267	3.655	91.069	38.937	295.894	2.036	526.985	-158.623	6.719	0.527	NaN	4.410	7855.744	0.000	0.350
30.278	3.657	90.906	38.715	291.739	2.036	526.899	-158.705	6.722	0.527	NaN	4.058	7855.858	0.000	0.350
30.240	3.656	90.932	38.616	290.165	2.036	526.825	-158.608	6.717	0.527	NaN	4.539	7855.968	0.000	0.360
30.224	3.654	90.957	38.899	293.876	2.036	526.830	-158.588	6.714	0.527	NaN	4.192	7856.077	0.000	0.360
30.234	3.657	90.969	38.837	294.713	2.035	526.785	-158.533	6.718	0.527	NaN	4.876	7856.187	0.000	0.360
30.242	3.657	90.968	38.680	293.766	2.036	526.821	-158.569	6.718	0.527	NaN	4.888	7856.299	0.000	0.360
30.180	3.656	90.958	38.703	294.017	2.034	526.654	-158.421	6.711	0.527	NaN	4.686	7856.422	0.000	0.360
30.238	3.653	90.944	38.879	295.363	2.036	526.878	-158.646	6.715	0.527	NaN	4.534	7856.534	0.000	0.360
30.227	3.655	90.926	38.887	295.587	2.036	526.790	-158.581	6.716	0.527	NaN	4.627	7856.646	0.000	0.360
30.188	3.655	90.844	38.806	294.778	2.035	526.629	-158.510	6.712	0.527	NaN	4.888	7856.762	0.000	0.360
30.160	3.653	90.766	38.869	295.337	2.034	526.556	-158.520	6.708	0.526	NaN	4.810	7856.886	0.000	0.360
30.184	3.652	90.766	38.801	294.805	2.035	526.658	-158.616	6.709	0.526	NaN	4.772	7857.008	0.000	0.360
30.300	3.655	90.764	38.790	294.684	2.037	526.940	-158.886	6.724	0.527	NaN	4.556	7857.129	0.000	0.360
30.276	3.658	90.754	38.851	295.313	2.036	526.778	-158.742	6.725	0.528	NaN	4.081	7857.256	0.000	0.360
30.238	3.661	90.724	38.681	291.696	2.035	526.581	-158.586	6.724	0.528	NaN	4.637	7857.373	0.000	0.360
30.222	3.658	90.629	38.758	289.370	2.035	526.571	-158.670	6.719	0.527	NaN	4.508	7857.489	0.000	0.370
30.240	3.657	90.481	38.891	294.507	2.035	526.567	-158.815	6.722	0.527	NaN	4.735	7857.616	0.000	0.370
30.208	3.656	90.532	38.773	294.509	2.035	526.517	-158.717	6.717	0.527	NaN	4.718	7857.732	0.000	0.370
30.201	3.653	90.561	38.775	294.632	2.035	526.589	-158.756	6.713	0.527	NaN	4.736	7857.842	0.000	0.370
30.214	3.656	90.550	38.910	295.639	2.035	526.562	-158.741	6.717	0.527	NaN	4.762	7857.951	0.000	0.370
30.236	3.656	90.537	38.866	295.220	2.036	526.615	-158.805	6.720	0.527	NaN	4.664	7858.060	0.000	0.370
30.211	3.656	90.510	38.671	293.922	2.035	526.518	-158.739	6.718	0.527	NaN	5.078	7858.171	0.000	0.370
30.224	3.658	90.501	38.862	295.162	2.035	526.508	-158.739	6.721	0.527	NaN	4.937	7858.290	0.000	0.370
30.236	3.661	90.477	38.930	295.839	2.035	526.469	-158.727	6.725	0.528	NaN	4.980	7858.404	0.000	0.370
30.220	3.660	90.462	38.797	294.735	2.035	526.440	-158.714	6.722	0.528	NaN	4.934	7858.513	0.000	0.370
30.217	3.658	90.437	38.846	295.135	2.035	526.452	-158.750	6.721	0.528	NaN	4.888	7858.622	0.000	0.370
30.186	3.657	90.364	38.809	294.812	2.034	526.364	-158.740	6.716	0.527	NaN	4.814	7858.731	0.000	0.370
30.244	3.659	90.190	38.830	293.449	2.035	526.397	-158.945	6.726	0.528	NaN	4.815	7858.841	0.000	0.370
30.245	3.659	90.212	38.812	293.134	2.035	526.405	-158.930	6.726	0.528	NaN	4.732	7858.951	0.000	0.380
30.262	3.662	89.957	38.866	292.883	2.035	526.273	-159.061	6.732	0.529	NaN	4.942	7859.062	0.000	0.380
30.248	3.662	90.063	38.927	295.408	2.035	526.274	-158.956	6.730	0.528	NaN	4.677	7859.185	0.000	0.380
30.251	3.660	89.830	38.785	294.727	2.035	526.209	-159.127	6.730	0.528	NaN	5.061	7859.317	0.000	0.380
30.219	3.662	89.880	38.848	295.132	2.034	526.102	-158.977	6.728	0.528	NaN	4.931	7859.445	0.000	0.380
30.200	3.660	89.910	38.998	296.342	2.034	526.093	-158.938	6.724	0.528	NaN	4.987	7859.567	0.000	0.380
30.253	3.662	89.938	38.766	294.453	2.035	526.222	-159.032	6.731	0.529	NaN	4.872	7859.679	0.000	0.380
30.248	3.661	89.677	38.759	294.496	2.035	526.113	-159.189	6.731	0.529	NaN	4.680	7859.795	0.000	0.380
30.333	3.665	89.745	38.874	295.493	2.036	526.308	-159.306	6.743	0.529	NaN	5.301	7859.924	0.000	0.380
30.255	3.668	89.760	38.919	295.591	2.034	525.991	-158.991	6.739	0.529	NaN	4.992	7860.047	0.000	0.380
30.228	3.666	89.825	38.773	294.589	2.034	525.991	-158.926	6.734	0.529	NaN	4.913	7860.174	0.000	0.380
30.206	3.663	89.783	38.861	295.307	2.034	525.996	-158.972	6.728	0.529	NaN	4.837	7860.295	0.000	0.380
30.215	3.662	89.802	38.809	290.697	2.034	526.046	-159.001	6.728	0.529	NaN	5.221	7860.406	0.000	0.390
30.212	3.660	89.597	38.873	293.523	2.034	525.993	-159.156	6.727	0.528	NaN	4.957	7860.522	0.000	0.390
30.230	3.662	89.575	38.893	292.758	2.034	525.983	-159.168	6.731	0.529	NaN	5.304	7860.640	0.000	0.390
30.175	3.660	89.607	38.748	294.330	2.034	525.892	-159.050	6.723	0.528	NaN	5.058	7860.756	0.000	0.390
30.232	3.659	89.617	38.677	293.934	2.035	526.079	-159.217	6.728	0.528	NaN	5.205	7860.880	0.000	0.390
30.275	3.664	89.611	39.059	296.691	2.035	526.099	-159.242	6.737	0.529	NaN	4.787	7861.001	0.000	0.390
30.280	3.667	89.592	38.967	296.018	2.035	526.026	-159.191	6.741	0.530	NaN	5.507	7861.112	0.000	0.390
30.222	3.664	89.457	38.794	294.742	2.034	525.863	-159.173	6.733	0.529	NaN	4.876	7861.236	0.000	0.390
30.243	3.663	89.391	38.819	294.957	2.035	525.915	-159.289	6.734	0.529	NaN	4.832	7861.357	0.000	0.390
30.240	3.665	89.404	38.958	295.951	2.034	525.853	-159.217	6.736	0.529	NaN	4.909	7861.467	0.000	0.390
30.249	3.664	89.391	38.972	295.970	2.034	525.895	-159.269	6.737	0.529	NaN	5.031	7861.590	0.000	0.390
30.243	3.665	89.271	38.962	296.002	2.034	525.791	-159.291	6.738	0.530	NaN	5.199	7861.723	0.000	0.390
30.265	3.668	89.173	38.879	292.018	2.034	525.758	-159.358	6.743	0.530	NaN	5.504	7861.853	0.000	0.390
30.236	3.665	89.197	38.891	289.831	2.034	525.751	-159.328	6.737	0.529	NaN	4.877	7861.966	0.000	0.400
30.236	3.665	89.204	38.831	293.138	2.034	525.742	-159.311	6.737	0.530	NaN	5.338	7862.076	0.000	0.400
30.240	3.665	89.217	38.976	295.520	2.034	525.772	-159.327	6.737	0.529	NaN	5.442	7862.190	0.000	0.400
30.274	3.664	89.197	39.069	296.751	2.035	525.888	-159.457	6.740	0.530	NaN	5.357	7862.304	0.000	0.400
30.206	3.666	89.189	38.772	294.592	2.033	525.627	-159.218	6.735	0.529	NaN	5.662	7862.415	0.000	0.400
30.235	3.665	89.146	38.750	294.371	2.034	525.719	-159.349	6.737	0.530	NaN	5.523	7862.538	0.000	0.400
30.326	3.669	89.060	39.062	296.740	2.035	525.846	-159.554	6.751	0.531	NaN	5.338	7862.661	0.000	0.400
30.262	3.670	89.061	38.881	295.303	2.034	525.624	-159.344	6.746	0.530	NaN	5.317	7862.771	0.000	0.400
30.235	3.665	89.033	38.857	295.216	2.034	525.664	-159.409	6.738	0.530	NaN	5.567	7862.884	0.000	0.400
30.266	3.663	89.024	38.911	295.534	2.035	525.797	-159.543	6.739	0.530	NaN	5.482	7863.005	0.000	0.400
30.281	3.665	89.010	38.824	294.868	2.035	525.788	-159.549	6.743	0.530	NaN	5.395	7863.127	0.000	0.400
30.249	3.665	88.971	38.993	296.255	2.034	525.686	-159.492	6.739	0.530	NaN	5.486	7863.236	0.000	0.400
30.249	3.670	88.937	38.843	293.882	2.033	525.545	-159.392	6.745	0.530	NaN	5.457	7863.347	0.000	0.400
30.195	3.668	88.801	38.850	292.728	2.033	525.359	-159.353	6.738	0.530	NaN	5.007	7863.465	0.000	0.410
30.209	3.665	88.660	38.866	293.707	2.033	525.403	-159.535	6.738	0.530	NaN	5.801	7863.578	0.000	0.410
30.210	3.664	88.560	38.915	295.382	2.034	525.389	-159.622	6.737	0.530	NaN	4.670	7863.704	0.000	0.410
30.262	3.667	88.443	38.828	295.046	2.034	525.415	-159.764	6.746	0.531	NaN	5.574	7863.833	0.000	0.410
30.248	3.669	88.390	38.979	296.066	2.033	525.284	-159.693	6.748	0.531	NaN	5.644	7863.961	0.000	0.410
30.278	3.669	88.299	38.888	295.440	2.034	525.337	-159.833	6.751	0.531	NaN	5.313	7864.072	0.000	0.410
30.261	3.672	88.318	38.849	295.176	2.033	525.226	-159.710	6.752	0.531	NaN	5.340	7864.187	0.000	0.410
30.300	3.672	88.180	38.937	295.728	2.034	525.270	-159.889	6.757	0.532	NaN	5.637	7864.299	0.000	0.410
30.261	3.675	88.253	38.851	295.021	2.033	525.126	-159.681	6.755	0.532	NaN	5.451	7864.410	0.000	0.410
30.254	3.672	88.086	38.823	295.015	2.033	525.086	-159.810	6.753	0.531	NaN	5.803	7864.520	0.000	0.410
30.210	3.669	88.155	38.885	295.330	2.033	525.071	-159.726	6.745	0.531	NaN	5.660	7864.631	0.000	0.410
30.216	3.667	87.958	39.002	296.328	2.033	525.052	-159.906	6.744	0.531	NaN	5.385	7864.750	0.000	0.410
30.222	3.669	88.023	38.629	290.650	2.033	525.041	-159.830	6.747	0.531	NaN	5.757	7864.870	0.000	0.410
30.256	3.673	88.102	38.853	292.312	2.033	525.086	-159.794	6.754	0.531	NaN	5.811	7864.981	0.000	0.420
30.255	3.675	88.142	39.090	295.691	2.033	525.050	-159.719	6.755	0.532	NaN	5.844	7865.104	0.000	0.420
30.209	3.673	88.172	38.733	294.244	2.032	524.972	-159.616	6.749	0.531	NaN	5.373	7865.227	0.000	0.420
30.223	3.667	88.178	38.739	294.328	2.033	525.170	-159.797	6.744	0.531	NaN	5.426	7865.345	0.000	0.420
30.217	3.664	88.179	39.044	296.609	2.034	525.226	-159.849	6.740	0.530	NaN	5.556	7865.461	0.000	0.420
30.213	3.663	88.173	38.827	294.939	2.034	525.247	-159.875	6.739	0.530	NaN	5.689	7865.584	0.000	0.420
30.237	3.667	88.063	38.730	294.346	2.034	525.154	-159.897	6.746	0.531	NaN	5.717	7865.695	0.000	0.420
30.188	3.666	87.960	38.815	294.898	2.033	524.975	-159.831	6.741	0.531	NaN	5.647	7865.811	0.000	0.420
30.143	3.663	87.784	38.868	295.105	2.032	524.826	-159.866	6.735	0.530	NaN	5.591	7865.937	0.000	0.420
30.184	3.664	87.468	38.768	294.542	2.033	524.782	-160.141	6.741	0.531	NaN	5.535	7866.049	0.000	0.420
30.177	3.664	87.577	38.956	296.032	2.033	524.819	-160.067	6.740	0.531	NaN	5.757	7866.171	0.000	0.420
30.222	3.664	87.641	38.834	295.018	2.034	524.989	-160.163	6.744	0.531	NaN	5.664	7866.288	0.000	0.420
30.223	3.662	87.700	38.918	294.130	2.034	525.065	-160.176	6.742	0.531	NaN	5.805	7866.398	0.000	0.430
30.225	3.663	87.726	38.876	293.956	2.034	525.056	-160.142	6.743	0.531	NaN	5.847	7866.511	0.000	0.430
30.230	3.666	87.748	38.762	292.693	2.034	525.004	-160.071	6.747	0.531	NaN	5.768	7866.639	0.000	0.430
30.188	3.667	87.750	38.850	295.150	2.033	524.848	-159.921	6.743	0.531	NaN	5.900	7866.761	0.000	0.430
30.195	3.667	87.736	38.911	295.493	2.033	524.876	-159.962	6.744	0.531	NaN	5.874	7866.891	0.000	0.430
30.204	3.665	87.740	38.799	294.817	2.033	524.949	-160.027	6.743	0.531	NaN	5.760	7867.015	0.000	0.430
30.233	3.666	87.712	38.812	294.925	2.034	524.996	-160.099	6.747	0.531	NaN	5.749	7867.126	0.000	0.430
30.197	3.667	87.454	38.899	295.389	2.033	524.754	-160.128	6.745	0.531	NaN	6.038	7867.238	0.000	0.430
30.151	3.668	87.465	38.668	293.885	2.032	524.586	-159.959	6.742	0.531	NaN	6.157	7867.346	0.000	0.430
30.210	3.668	87.483	38.797	294.647	2.033	524.777	-160.121	6.748	0.531	NaN	5.674	7867.458	0.000	0.430
30.221	3.667	87.483	38.789	294.818	2.033	524.831	-160.172	6.748	0.531	NaN	5.709	7867.586	0.000	0.430
30.172	3.670	87.479	38.742	294.432	2.032	524.604	-159.962	6.746	0.531	NaN	6.038	7867.709	0.000	0.430
30.181	3.668	87.472	38.873	294.647	2.032	524.679	-160.039	6.745	0.531	NaN	6.022	7867.830	0.000	0.430
30.178	3.667	87.350	38.845	292.337	2.032	524.644	-160.129	6.744	0.531	NaN	5.740	7867.940	0.000	0.440
30.160	3.667	87.263	38.796	292.455	2.032	524.542	-160.120	6.743	0.531	NaN	5.830	7868.051	0.000	0.440
30.180	3.667	87.284	38.864	293.858	2.033	524.623	-160.175	6.745	0.531	NaN	6.134	7868.161	0.000	0.440
30.203	3.666	87.305	38.741	294.423	2.033	524.713	-160.239	6.746	0.531	NaN	6.066	7868.274	0.000	0.440
30.211	3.669	87.316	38.761	294.584	2.033	524.670	-160.187	6.750	0.532	NaN	5.857	7868.403	0.000	0.440
30.224	3.668	87.285	38.838	295.167	2.033	524.706	-160.253	6.751	0.532	NaN	6.021	7868.528	0.000	0.440
30.173	3.672	87.251	38.810	294.701	2.031	524.443	-160.039	6.750	0.532	NaN	6.065	7868.642	0.000	0.440
30.179	3.669	87.207	38.727	294.329	2.032	524.517	-160.151	6.748	0.532	NaN	6.031	7868.759	0.000	0.440
30.185	3.668	87.174	38.790	294.638	2.032	524.537	-160.204	6.748	0.532	NaN	5.544	7868.875	0.000	0.440
30.216	3.669	87.159	38.780	294.723	2.033	524.616	-160.293	6.751	0.532	NaN	5.732	7868.984	0.000	0.440
30.178	3.669	87.120	38.704	294.150	2.032	524.474	-160.198	6.748	0.532	NaN	5.970	7869.094	0.000	0.440
30.144	3.666	87.097	38.672	293.912	2.032	524.445	-160.194	6.741	0.531	NaN	6.365	7869.203	0.000	0.440
30.145	3.663	87.045	38.798	294.147	2.032	524.486	-160.284	6.739	0.531	NaN	5.896	7869.315	0.000	0.440
30.209	3.664	87.026	38.841	287.877	2.034	524.647	-160.455	6.747	0.531	NaN	5.697	7869.429	0.000	0.450
30.175	3.666	86.991	38.689	291.313	2.033	524.487	-160.340	6.745	0.531	NaN	6.046	7869.541	0.000	0.450
30.143	3.669	86.982	38.695	292.962	2.031	524.306	-160.179	6.745	0.532	NaN	5.802	7869.653	0.000	0.450
30.193	3.669	86.934	38.718	294.303	2.032	524.421	-160.334	6.751	0.532	NaN	5.675	7869.772	0.000	0.450
30.198	3.671	86.898	38.801	294.640	2.032	524.375	-160.327	6.754	0.532	NaN	6.144	7869.884	0.000	0.450
30.142	3.673	86.908	38.760	294.435	2.031	524.179	-160.132	6.749	0.532	NaN	5.837	7869.993	0.000	0.450
30.145	3.670	86.901	38.695	294.018	2.031	524.248	-160.205	6.747	0.532	NaN	6.284	7870.106	0.000	0.450
30.210	3.671	86.670	38.604	293.226	2.032	524.306	-160.490	6.756	0.532	NaN	6.054	7870.221	0.000	0.450
30.188	3.672	86.690	38.796	294.613	2.032	524.232	-160.400	6.754	0.532	NaN	6.263	7870.335	0.000	0.450
30.200	3.674	86.486	38.799	294.845	2.032	524.108	-160.488	6.759	0.533	NaN	6.047	7870.457	0.000	0.450
30.160	3.674	86.527	38.715	294.132	2.031	524.019	-160.363	6.754	0.533	NaN	6.247	7870.565	0.000	0.450
30.118	3.669	86.540	38.694	293.986	2.031	524.026	-160.356	6.745	0.532	NaN	6.377	7870.677	0.000	0.450
30.153	3.669	86.536	38.768	294.512	2.032	524.123	-160.451	6.749	0.532	NaN	6.273	7870.798	0.000	0.450
30.142	3.668	86.524	38.715	290.166	2.032	524.112	-160.453	6.747	0.532	NaN	5.922	7870.908	0.000	0.460
30.067	3.665	86.497	38.717	291.612	2.030	523.955	-160.332	6.736	0.531	NaN	6.056	7871.018	0.000	0.460
30.105	3.665	86.402	38.821	293.975	2.031	524.015	-160.484	6.741	0.532	NaN	6.425	7871.140	0.000	0.460
