														
Stagnation Pressure	Static Pressure	Stagnation Temperature	Manifold Pressure	Tank Pressure	Mach Number	Velocity	Static Temperature	Mass Flow	Static Density	Reynold's Number	BL Pstatic	Time	X	Y
psia	psia	degF	psig	psig	N/A	m/s	degF	kg/s	kg/m^3	N/A	psig	sec	in	in
29.520	3.664	113.040	38.532	292.665	2.019	534.846	-144.157	6.522	0.504	NaN	-0.175	165878.715	0.000	0.160
29.572	3.665	113.037	38.520	292.674	2.020	534.984	-144.292	6.528	0.504	NaN	-0.283	165878.830	0.000	0.160
29.586	3.667	112.995	38.614	293.431	2.020	534.944	-144.296	6.532	0.505	NaN	0.028	165878.939	0.000	0.160
29.571	3.668	112.859	38.589	293.219	2.019	534.806	-144.300	6.532	0.505	NaN	0.108	165879.052	0.000	0.160
29.605	3.668	112.806	38.443	292.132	2.020	534.886	-144.430	6.536	0.505	NaN	0.102	165879.177	0.000	0.160
29.612	3.669	112.841	38.645	293.544	2.020	534.898	-144.406	6.538	0.505	NaN	0.024	165879.307	0.000	0.160
29.607	3.673	112.871	38.559	290.202	2.019	534.792	-144.274	6.541	0.505	NaN	-0.030	165879.421	0.000	0.170
29.578	3.672	112.891	38.636	291.533	2.019	534.741	-144.205	6.537	0.505	NaN	0.102	165879.536	0.000	0.170
29.576	3.667	112.903	38.618	292.156	2.020	534.886	-144.332	6.531	0.505	NaN	0.113	165879.653	0.000	0.170
29.632	3.666	112.872	38.600	293.255	2.021	535.053	-144.524	6.537	0.505	NaN	0.130	165879.767	0.000	0.170
29.617	3.672	112.718	38.643	293.578	2.019	534.781	-144.417	6.542	0.505	NaN	-0.032	165879.887	0.000	0.170
29.607	3.669	112.743	38.662	293.649	2.020	534.853	-144.461	6.537	0.505	NaN	0.165	165880.012	0.000	0.170
29.680	3.669	112.789	38.724	294.181	2.021	535.093	-144.645	6.545	0.505	NaN	0.065	165880.137	0.000	0.170
29.673	3.672	112.785	38.532	292.755	2.021	535.001	-144.561	6.546	0.506	NaN	0.374	165880.273	0.000	0.170
29.617	3.674	112.810	38.658	293.630	2.019	534.786	-144.329	6.543	0.506	NaN	0.120	165880.398	0.000	0.170
29.620	3.670	112.742	38.873	295.316	2.020	534.848	-144.457	6.540	0.505	NaN	0.206	165880.526	0.000	0.170
29.678	3.674	112.654	38.755	294.294	2.021	534.910	-144.604	6.550	0.506	NaN	0.270	165880.652	0.000	0.170
29.708	3.674	112.692	38.698	293.979	2.021	535.008	-144.661	6.553	0.506	NaN	0.403	165880.778	0.000	0.170
29.666	3.680	112.725	38.671	291.937	2.019	534.752	-144.381	6.554	0.506	NaN	0.176	165880.910	0.000	0.180
29.711	3.679	112.772	38.647	290.529	2.020	534.930	-144.506	6.558	0.507	NaN	0.435	165881.029	0.000	0.180
29.729	3.681	112.769	38.782	293.159	2.020	534.928	-144.507	6.561	0.507	NaN	0.656	165881.145	0.000	0.180
29.715	3.685	112.665	38.823	294.916	2.019	534.751	-144.441	6.564	0.507	NaN	0.386	165881.281	0.000	0.180
29.621	3.681	112.617	38.726	294.220	2.018	534.533	-144.279	6.551	0.506	NaN	0.484	165881.415	0.000	0.180
29.618	3.675	112.644	38.672	293.857	2.019	534.666	-144.380	6.545	0.506	NaN	0.393	165881.534	0.000	0.180
29.667	3.675	112.682	38.900	295.509	2.020	534.852	-144.520	6.550	0.506	NaN	0.502	165881.647	0.000	0.180
29.716	3.678	112.712	38.833	294.988	2.021	534.951	-144.586	6.557	0.507	NaN	0.472	165881.765	0.000	0.180
29.685	3.678	112.725	38.693	293.878	2.020	534.845	-144.470	6.555	0.506	NaN	0.339	165881.881	0.000	0.180
29.718	3.678	112.730	38.685	293.934	2.021	534.967	-144.583	6.557	0.506	NaN	0.375	165882.014	0.000	0.180
29.728	3.677	112.728	39.021	296.448	2.021	535.011	-144.627	6.558	0.506	NaN	0.512	165882.133	0.000	0.180
29.711	3.683	112.633	38.822	294.962	2.020	534.777	-144.497	6.562	0.507	NaN	0.545	165882.259	0.000	0.180
29.733	3.685	112.526	38.780	291.613	2.020	534.731	-144.560	6.567	0.507	NaN	0.707	165882.383	0.000	0.180
29.690	3.687	112.536	38.829	292.966	2.018	534.550	-144.376	6.564	0.507	NaN	0.834	165882.501	0.000	0.190
29.711	3.685	112.545	38.831	294.001	2.019	534.674	-144.486	6.564	0.507	NaN	0.949	165882.624	0.000	0.190
29.781	3.687	112.586	38.731	294.364	2.020	534.867	-144.631	6.573	0.508	NaN	0.826	165882.742	0.000	0.190
29.769	3.689	112.593	38.880	295.468	2.020	534.768	-144.530	6.574	0.508	NaN	0.717	165882.866	0.000	0.190
29.762	3.689	112.606	38.860	295.238	2.020	534.771	-144.519	6.573	0.508	NaN	0.782	165882.983	0.000	0.190
29.780	3.689	112.581	38.864	295.294	2.020	534.816	-144.587	6.575	0.508	NaN	0.903	165883.106	0.000	0.190
29.757	3.689	112.627	38.891	295.393	2.020	534.761	-144.489	6.572	0.508	NaN	1.024	165883.214	0.000	0.190
29.724	3.688	112.610	38.901	295.420	2.019	534.663	-144.411	6.569	0.508	NaN	0.876	165883.323	0.000	0.190
29.694	3.685	112.584	38.689	293.803	2.019	534.637	-144.412	6.563	0.507	NaN	0.699	165883.433	0.000	0.190
29.731	3.683	112.566	38.678	293.944	2.020	534.800	-144.587	6.564	0.507	NaN	0.698	165883.549	0.000	0.190
29.732	3.680	112.560	38.964	295.846	2.021	534.878	-144.668	6.562	0.507	NaN	0.931	165883.662	0.000	0.190
29.699	3.682	112.393	38.766	294.532	2.020	534.650	-144.616	6.561	0.507	NaN	0.614	165883.777	0.000	0.190
29.736	3.683	112.359	38.874	292.421	2.020	534.725	-144.721	6.566	0.507	NaN	0.802	165883.894	0.000	0.190
29.794	3.687	112.218	39.026	293.113	2.021	534.732	-144.870	6.577	0.508	NaN	0.923	165884.021	0.000	0.200
29.754	3.689	112.180	38.745	292.515	2.019	534.529	-144.712	6.575	0.508	NaN	1.005	165884.132	0.000	0.200
29.724	3.688	112.187	38.807	294.834	2.019	534.468	-144.647	6.571	0.508	NaN	0.947	165884.243	0.000	0.200
29.721	3.685	112.135	39.056	296.583	2.020	534.517	-144.745	6.568	0.508	NaN	0.774	165884.364	0.000	0.200
29.760	3.684	112.180	38.897	295.469	2.020	534.677	-144.855	6.571	0.508	NaN	0.935	165884.484	0.000	0.200
29.728	3.685	112.094	38.857	295.227	2.020	534.528	-144.797	6.568	0.508	NaN	0.879	165884.600	0.000	0.200
29.739	3.683	112.201	38.857	295.136	2.020	534.643	-144.801	6.568	0.508	NaN	0.872	165884.721	0.000	0.200
29.768	3.683	112.249	38.904	295.453	2.021	534.760	-144.865	6.570	0.508	NaN	0.888	165884.841	0.000	0.200
29.783	3.686	112.285	38.796	294.710	2.021	534.764	-144.832	6.574	0.508	NaN	1.049	165884.950	0.000	0.200
29.782	3.688	112.329	38.772	294.639	2.020	534.731	-144.757	6.575	0.508	NaN	1.160	165885.063	0.000	0.200
29.777	3.688	112.365	38.735	294.298	2.020	534.714	-144.705	6.575	0.508	NaN	1.039	165885.185	0.000	0.200
29.698	3.688	112.358	38.927	295.479	2.018	534.456	-144.465	6.568	0.508	NaN	0.913	165885.311	0.000	0.200
29.701	3.685	112.362	38.773	292.162	2.019	534.545	-144.545	6.565	0.507	NaN	1.115	165885.424	0.000	0.210
29.699	3.685	112.365	38.908	293.874	2.019	534.548	-144.546	6.564	0.507	NaN	1.289	165885.543	0.000	0.210
29.758	3.683	112.365	38.884	294.478	2.021	534.795	-144.782	6.568	0.508	NaN	1.352	165885.657	0.000	0.210
29.746	3.683	112.404	38.928	295.738	2.020	534.757	-144.707	6.567	0.507	NaN	1.399	165885.772	0.000	0.210
29.706	3.684	112.433	38.931	295.607	2.019	534.636	-144.562	6.564	0.507	NaN	1.029	165885.901	0.000	0.210
29.718	3.686	112.413	38.851	295.132	2.019	534.617	-144.563	6.567	0.508	NaN	1.305	165886.019	0.000	0.210
29.717	3.691	112.387	38.809	294.798	2.018	534.476	-144.455	6.571	0.508	NaN	1.382	165886.135	0.000	0.210
29.754	3.692	112.371	38.804	294.828	2.019	534.561	-144.552	6.576	0.508	NaN	1.598	165886.258	0.000	0.210
29.786	3.692	112.335	38.967	295.844	2.020	534.625	-144.650	6.580	0.509	NaN	1.459	165886.386	0.000	0.210
29.769	3.691	112.323	38.992	296.085	2.020	534.604	-144.642	6.577	0.508	NaN	1.372	165886.507	0.000	0.210
29.782	3.691	112.301	38.799	294.788	2.020	534.635	-144.692	6.579	0.508	NaN	1.340	165886.621	0.000	0.210
29.777	3.692	112.163	38.844	295.169	2.019	534.526	-144.726	6.580	0.509	NaN	1.284	165886.745	0.000	0.210
29.745	3.692	112.109	38.794	292.922	2.019	534.409	-144.667	6.577	0.509	NaN	1.189	165886.871	0.000	0.210
29.744	3.694	111.977	38.729	288.846	2.019	534.296	-144.691	6.579	0.509	NaN	1.413	165886.987	0.000	0.220
29.753	3.692	111.940	39.028	292.831	2.019	534.343	-144.774	6.579	0.509	NaN	1.453	165887.110	0.000	0.220
29.752	3.693	111.911	38.853	295.008	2.019	534.296	-144.758	6.580	0.509	NaN	1.591	165887.225	0.000	0.220
29.740	3.689	111.892	38.758	294.448	2.019	534.361	-144.839	6.575	0.508	NaN	1.557	165887.337	0.000	0.220
29.756	3.689	111.963	38.853	295.042	2.020	534.442	-144.846	6.576	0.508	NaN	1.520	165887.458	0.000	0.220
29.748	3.692	112.010	38.846	295.206	2.019	534.369	-144.729	6.578	0.509	NaN	1.481	165887.578	0.000	0.220
29.715	3.687	112.044	38.944	295.804	2.019	534.397	-144.722	6.570	0.508	NaN	1.627	165887.691	0.000	0.220
29.705	3.684	112.035	38.702	294.042	2.019	534.434	-144.766	6.566	0.508	NaN	1.403	165887.809	0.000	0.220
29.808	3.687	112.047	38.960	295.923	2.021	534.702	-145.011	6.579	0.508	NaN	1.620	165887.921	0.000	0.220
29.742	3.687	112.061	38.874	295.342	2.020	534.500	-144.803	6.572	0.508	NaN	1.367	165888.035	0.000	0.220
29.733	3.688	112.052	38.588	293.248	2.019	534.434	-144.749	6.572	0.508	NaN	1.136	165888.146	0.000	0.220
29.724	3.685	111.616	38.907	295.565	2.020	534.283	-145.039	6.571	0.508	NaN	1.535	165888.267	0.000	0.220
29.800	3.685	111.669	38.919	294.304	2.021	534.541	-145.235	6.579	0.509	NaN	1.246	165888.381	0.000	0.220
29.756	3.691	111.540	38.845	293.076	2.019	534.198	-145.034	6.580	0.509	NaN	1.832	165888.501	0.000	0.230
29.742	3.690	111.624	38.721	292.791	2.019	534.204	-144.956	6.578	0.509	NaN	1.896	165888.625	0.000	0.230
29.709	3.690	111.721	38.835	294.915	2.018	534.149	-144.806	6.574	0.509	NaN	1.574	165888.741	0.000	0.230
29.736	3.689	111.779	38.878	295.274	2.019	534.299	-144.892	6.575	0.509	NaN	1.555	165888.855	0.000	0.230
29.746	3.689	111.844	38.822	294.997	2.019	534.362	-144.889	6.575	0.508	NaN	1.620	165888.978	0.000	0.230
29.700	3.687	111.856	38.735	294.155	2.019	534.267	-144.784	6.569	0.508	NaN	1.806	165889.106	0.000	0.230
29.653	3.687	111.881	38.756	294.320	2.018	534.137	-144.634	6.564	0.508	NaN	1.717	165889.215	0.000	0.230
29.683	3.682	111.894	38.794	294.697	2.019	534.359	-144.835	6.562	0.507	NaN	1.739	165889.324	0.000	0.230
29.737	3.686	111.811	38.919	295.731	2.020	534.377	-144.936	6.573	0.508	NaN	1.582	165889.435	0.000	0.230
29.725	3.690	111.699	38.859	295.277	2.019	534.197	-144.875	6.575	0.509	NaN	1.662	165889.566	0.000	0.230
29.729	3.689	111.741	38.813	294.836	2.019	534.242	-144.875	6.575	0.509	NaN	1.704	165889.689	0.000	0.230
29.729	3.687	111.759	38.886	295.278	2.019	534.322	-144.934	6.572	0.508	NaN	1.717	165889.805	0.000	0.230
29.733	3.689	111.794	38.791	289.497	2.019	534.289	-144.868	6.575	0.509	NaN	1.569	165889.918	0.000	0.240
29.743	3.685	111.789	38.827	293.268	2.020	534.416	-144.994	6.572	0.508	NaN	2.005	165890.029	0.000	0.240
29.770	3.687	111.803	38.912	294.185	2.020	534.459	-145.023	6.577	0.508	NaN	1.962	165890.153	0.000	0.240
29.747	3.692	111.579	38.815	294.807	2.019	534.161	-144.959	6.580	0.509	NaN	1.854	165890.267	0.000	0.240
29.752	3.692	111.608	38.768	294.556	2.019	534.180	-144.949	6.581	0.509	NaN	1.888	165890.386	0.000	0.240
29.795	3.693	111.424	38.833	294.976	2.020	534.211	-145.163	6.587	0.510	NaN	2.113	165890.509	0.000	0.240
29.753	3.695	111.497	38.732	294.154	2.018	534.064	-144.949	6.584	0.509	NaN	2.117	165890.626	0.000	0.240
29.703	3.692	111.559	38.740	294.234	2.018	534.020	-144.845	6.576	0.509	NaN	1.805	165890.749	0.000	0.240
29.674	3.686	111.598	38.746	294.290	2.018	534.092	-144.874	6.567	0.508	NaN	1.894	165890.871	0.000	0.240
29.679	3.682	111.636	38.846	295.123	2.019	534.232	-144.971	6.563	0.508	NaN	1.761	165890.986	0.000	0.240
29.726	3.681	111.636	38.806	294.843	2.020	534.406	-145.138	6.567	0.508	NaN	1.681	165891.096	0.000	0.240
29.714	3.681	111.643	38.734	294.177	2.020	534.365	-145.092	6.566	0.508	NaN	2.019	165891.210	0.000	0.240
29.724	3.682	111.645	38.824	293.824	2.020	534.375	-145.099	6.568	0.508	NaN	1.802	165891.332	0.000	0.240
29.735	3.685	111.482	38.910	293.020	2.020	534.256	-145.147	6.573	0.508	NaN	1.901	165891.455	0.000	0.250
29.748	3.687	111.444	38.731	292.225	2.020	534.231	-145.162	6.576	0.509	NaN	2.004	165891.580	0.000	0.250
29.762	3.688	111.503	38.826	294.478	2.020	534.270	-145.140	6.578	0.509	NaN	2.116	165891.693	0.000	0.250
29.759	3.691	111.513	38.843	295.000	2.019	534.191	-145.055	6.581	0.509	NaN	2.211	165891.811	0.000	0.250
29.781	3.692	111.416	38.790	294.659	2.020	534.196	-145.156	6.585	0.509	NaN	2.164	165891.930	0.000	0.250
29.735	3.691	111.314	38.774	294.583	2.019	534.030	-145.099	6.579	0.509	NaN	1.918	165892.045	0.000	0.250
29.691	3.685	111.367	38.653	293.705	2.019	534.068	-145.082	6.569	0.508	NaN	1.817	165892.169	0.000	0.250
29.739	3.682	111.404	38.887	295.354	2.020	534.315	-145.282	6.571	0.508	NaN	2.196	165892.294	0.000	0.250
29.754	3.683	111.325	38.862	295.142	2.020	534.280	-145.328	6.574	0.508	NaN	2.183	165892.410	0.000	0.250
29.753	3.686	111.217	38.705	294.007	2.020	534.147	-145.308	6.578	0.509	NaN	2.278	165892.535	0.000	0.250
29.746	3.689	111.284	38.781	294.542	2.019	534.083	-145.180	6.579	0.509	NaN	2.241	165892.663	0.000	0.250
29.730	3.689	111.310	38.830	295.074	2.019	534.059	-145.130	6.577	0.509	NaN	2.317	165892.778	0.000	0.250
29.706	3.686	111.338	38.875	291.705	2.019	534.066	-145.109	6.572	0.508	NaN	1.969	165892.894	0.000	0.250
29.726	3.686	111.330	38.720	290.748	2.020	534.138	-145.187	6.574	0.509	NaN	2.269	165893.018	0.000	0.260
29.762	3.688	111.320	38.795	292.786	2.020	534.190	-145.247	6.579	0.509	NaN	2.164	165893.129	0.000	0.260
29.701	3.683	111.114	38.969	296.056	2.019	534.028	-145.297	6.570	0.508	NaN	2.144	165893.252	0.000	0.260
29.687	3.681	111.157	38.780	294.497	2.019	534.054	-145.278	6.566	0.508	NaN	2.249	165893.374	0.000	0.260
29.719	3.683	111.199	38.770	294.495	2.020	534.125	-145.306	6.571	0.508	NaN	2.456	165893.488	0.000	0.260
29.787	3.686	111.209	38.875	295.355	2.021	534.256	-145.422	6.581	0.509	NaN	2.179	165893.599	0.000	0.260
29.800	3.691	111.227	38.866	295.244	2.020	534.191	-145.341	6.587	0.510	NaN	2.680	165893.720	0.000	0.260
29.758	3.690	111.219	38.814	294.920	2.019	534.078	-145.240	6.582	0.509	NaN	2.330	165893.835	0.000	0.260
29.747	3.690	111.040	38.790	294.602	2.019	533.965	-145.311	6.581	0.509	NaN	2.392	165893.947	0.000	0.260
29.795	3.691	111.004	38.875	295.286	2.020	534.072	-145.450	6.587	0.510	NaN	2.034	165894.057	0.000	0.260
29.787	3.688	111.021	38.845	295.011	2.020	534.122	-145.481	6.584	0.509	NaN	2.116	165894.181	0.000	0.260
29.775	3.688	111.054	38.758	294.045	2.020	534.092	-145.418	6.583	0.509	NaN	2.601	165894.300	0.000	0.260
29.787	3.691	111.064	38.829	290.551	2.020	534.075	-145.392	6.586	0.510	NaN	2.375	165894.422	0.000	0.270
29.707	3.690	111.040	38.819	293.260	2.018	533.823	-145.174	6.578	0.509	NaN	2.395	165894.542	0.000	0.270
29.720	3.687	111.037	38.790	294.312	2.019	533.938	-145.288	6.576	0.509	NaN	2.475	165894.655	0.000	0.270
29.767	3.690	111.042	38.892	295.345	2.020	534.027	-145.368	6.583	0.509	NaN	2.572	165894.776	0.000	0.270
29.733	3.690	111.035	38.877	295.345	2.019	533.906	-145.260	6.580	0.509	NaN	2.310	165894.898	0.000	0.270
29.742	3.690	111.028	38.832	294.996	2.019	533.934	-145.293	6.581	0.509	NaN	2.360	165895.014	0.000	0.270
29.825	3.689	110.951	38.861	295.233	2.021	534.175	-145.601	6.590	0.510	NaN	2.192	165895.134	0.000	0.270
29.773	3.692	110.803	38.856	295.177	2.019	533.881	-145.467	6.587	0.510	NaN	2.416	165895.249	0.000	0.270
29.788	3.695	110.773	38.869	295.290	2.019	533.844	-145.462	6.592	0.510	NaN	2.541	165895.374	0.000	0.270
29.723	3.688	110.633	38.944	295.717	2.019	533.738	-145.499	6.580	0.509	NaN	2.557	165895.496	0.000	0.270
29.782	3.689	110.633	38.717	294.125	2.020	533.900	-145.655	6.587	0.510	NaN	2.538	165895.609	0.000	0.270
29.756	3.692	110.514	38.934	295.757	2.019	533.679	-145.561	6.588	0.510	NaN	2.444	165895.739	0.000	0.270
29.706	3.688	110.595	38.884	290.586	2.019	533.674	-145.477	6.578	0.509	NaN	2.387	165895.864	0.000	0.270
29.739	3.686	110.638	38.867	291.944	2.020	533.855	-145.607	6.579	0.509	NaN	2.629	165895.995	0.000	0.280
29.802	3.689	110.693	38.884	294.286	2.021	533.997	-145.689	6.588	0.510	NaN	2.829	165896.117	0.000	0.280
29.752	3.689	110.713	38.867	295.191	2.019	533.840	-145.517	6.583	0.510	NaN	2.581	165896.232	0.000	0.280
29.733	3.686	110.736	38.862	295.168	2.020	533.874	-145.527	6.578	0.509	NaN	2.614	165896.361	0.000	0.280
29.779	3.686	110.741	38.844	295.185	2.021	534.027	-145.669	6.582	0.509	NaN	2.741	165896.489	0.000	0.280
29.781	3.688	110.694	38.911	295.361	2.020	533.953	-145.645	6.585	0.510	NaN	2.747	165896.618	0.000	0.280
29.787	3.688	110.508	38.877	295.338	2.020	533.890	-145.770	6.587	0.510	NaN	2.731	165896.731	0.000	0.280
29.834	3.692	110.494	38.945	295.775	2.021	533.932	-145.824	6.595	0.510	NaN	2.691	165896.854	0.000	0.280
29.770	3.695	110.328	38.939	295.864	2.019	533.569	-145.642	6.593	0.511	NaN	2.966	165896.982	0.000	0.280
29.825	3.699	110.444	38.850	295.179	2.019	533.699	-145.650	6.602	0.511	NaN	3.151	165897.094	0.000	0.280
29.810	3.692	110.270	39.053	296.628	2.020	533.734	-145.859	6.595	0.511	NaN	2.662	165897.208	0.000	0.280
29.836	3.693	110.374	38.779	293.945	2.020	533.834	-145.851	6.598	0.511	NaN	2.617	165897.324	0.000	0.280
29.813	3.698	110.218	38.925	292.412	2.019	533.569	-145.752	6.601	0.511	NaN	2.584	165897.438	0.000	0.290
29.789	3.697	110.272	38.958	293.728	2.019	533.552	-145.682	6.597	0.511	NaN	3.026	165897.550	0.000	0.290
29.742	3.694	110.324	38.701	292.826	2.018	533.505	-145.585	6.589	0.510	NaN	2.777	165897.659	0.000	0.290
29.664	3.687	110.375	38.929	295.680	2.018	533.460	-145.491	6.574	0.509	NaN	3.127	165897.770	0.000	0.290
29.777	3.686	110.395	38.974	296.102	2.020	533.841	-145.836	6.585	0.510	NaN	2.909	165897.894	0.000	0.290
29.812	3.693	110.365	39.109	296.832	2.020	533.763	-145.791	6.595	0.511	NaN	2.946	165898.009	0.000	0.290
29.825	3.697	110.383	38.989	296.055	2.020	533.717	-145.729	6.600	0.511	NaN	3.183	165898.131	0.000	0.290
29.805	3.694	110.325	38.992	296.255	2.020	533.708	-145.779	6.595	0.511	NaN	3.137	165898.259	0.000	0.290
29.749	3.696	110.225	38.803	294.694	2.018	533.434	-145.616	6.592	0.511	NaN	3.171	165898.388	0.000	0.290
29.802	3.696	110.120	38.967	296.016	2.019	533.556	-145.838	6.598	0.511	NaN	3.034	165898.504	0.000	0.290
29.831	3.696	110.138	39.171	297.454	2.020	533.634	-145.895	6.602	0.511	NaN	3.049	165898.626	0.000	0.290
29.784	3.695	110.153	38.902	295.360	2.019	533.523	-145.773	6.596	0.511	NaN	2.991	165898.749	0.000	0.290
29.814	3.695	110.144	38.821	293.497	2.020	533.623	-145.878	6.598	0.511	NaN	2.755	165898.865	0.000	0.290
29.860	3.699	110.137	39.019	294.035	2.020	533.647	-145.908	6.607	0.512	NaN	3.052	165898.994	0.000	0.300
29.889	3.699	110.147	38.954	295.252	2.021	533.749	-145.996	6.610	0.512	NaN	3.109	165899.112	0.000	0.300
29.848	3.702	110.117	38.784	294.426	2.019	533.536	-145.821	6.609	0.512	NaN	3.334	165899.224	0.000	0.300
29.747	3.697	110.093	38.965	295.926	2.018	533.348	-145.664	6.593	0.511	NaN	3.138	165899.340	0.000	0.300
29.774	3.691	110.056	38.898	295.428	2.020	533.543	-145.889	6.591	0.511	NaN	3.448	165899.464	0.000	0.300
29.851	3.696	110.021	38.934	295.801	2.020	533.657	-146.034	6.604	0.511	NaN	3.249	165899.591	0.000	0.300
29.813	3.696	109.983	39.120	297.198	2.020	533.512	-145.932	6.600	0.511	NaN	3.307	165899.711	0.000	0.300
29.825	3.697	109.960	38.969	296.020	2.020	533.531	-145.974	6.602	0.511	NaN	3.151	165899.823	0.000	0.300
29.777	3.694	109.918	38.889	295.525	2.019	533.432	-145.921	6.595	0.511	NaN	3.184	165899.946	0.000	0.300
29.802	3.696	109.890	38.901	295.542	2.019	533.442	-145.958	6.600	0.511	NaN	3.165	165900.071	0.000	0.300
29.860	3.697	109.867	39.015	296.348	2.020	533.576	-146.111	6.607	0.512	NaN	3.009	165900.185	0.000	0.300
29.885	3.704	109.843	38.989	295.709	2.020	533.475	-146.037	6.616	0.512	NaN	3.296	165900.308	0.000	0.300
29.854	3.704	109.583	38.823	293.416	2.019	533.262	-146.093	6.614	0.513	NaN	3.235	165900.426	0.000	0.310
29.818	3.701	109.600	38.876	293.729	2.019	533.212	-146.028	6.608	0.512	NaN	3.330	165900.538	0.000	0.310
29.826	3.695	109.638	38.937	294.013	2.020	533.412	-146.182	6.603	0.512	NaN	3.347	165900.661	0.000	0.310
29.846	3.701	109.653	38.882	295.416	2.019	533.344	-146.102	6.610	0.512	NaN	3.371	165900.775	0.000	0.310
29.812	3.700	109.656	38.853	295.134	2.019	533.263	-146.021	6.606	0.512	NaN	3.433	165900.890	0.000	0.310
29.829	3.699	109.666	39.052	296.702	2.019	533.353	-146.097	6.606	0.512	NaN	3.295	165901.012	0.000	0.310
29.837	3.700	109.500	38.995	296.126	2.019	533.267	-146.181	6.609	0.512	NaN	3.603	165901.129	0.000	0.310
29.823	3.698	109.460	38.915	295.544	2.019	533.244	-146.199	6.607	0.512	NaN	3.376	165901.245	0.000	0.310
29.820	3.698	109.527	38.844	295.014	2.019	533.271	-146.158	6.606	0.512	NaN	3.267	165901.368	0.000	0.310
29.840	3.702	109.598	38.920	295.614	2.019	533.276	-146.091	6.611	0.512	NaN	3.394	165901.488	0.000	0.310
29.778	3.701	109.606	38.935	295.686	2.018	533.101	-145.915	6.604	0.512	NaN	3.547	165901.604	0.000	0.310
29.840	3.700	109.597	38.930	295.541	2.019	533.316	-146.130	6.609	0.512	NaN	3.312	165901.725	0.000	0.310
29.796	3.699	109.580	38.983	294.982	2.019	533.210	-146.046	6.603	0.512	NaN	3.261	165901.846	0.000	0.310
29.828	3.696	109.547	38.902	293.776	2.020	533.367	-146.230	6.604	0.512	NaN	3.472	165901.956	0.000	0.320
29.789	3.698	109.514	38.984	294.873	2.019	533.169	-146.073	6.602	0.512	NaN	3.486	165902.072	0.000	0.320
29.801	3.700	109.483	38.762	293.911	2.019	533.154	-146.089	6.605	0.512	NaN	3.421	165902.203	0.000	0.320
29.803	3.700	109.413	38.893	295.412	2.019	533.125	-146.131	6.606	0.512	NaN	3.608	165902.324	0.000	0.320
29.810	3.698	109.238	39.025	296.490	2.019	533.112	-146.294	6.606	0.512	NaN	3.516	165902.437	0.000	0.320
29.830	3.698	109.213	38.907	295.481	2.019	533.146	-146.352	6.609	0.512	NaN	3.667	165902.559	0.000	0.320
29.809	3.701	109.038	38.870	295.274	2.019	532.948	-146.336	6.610	0.512	NaN	3.578	165902.681	0.000	0.320
29.788	3.698	109.103	38.917	295.699	2.019	532.965	-146.289	6.605	0.512	NaN	3.432	165902.795	0.000	0.320
29.789	3.696	109.157	38.813	294.820	2.019	533.052	-146.317	6.603	0.512	NaN	3.660	165902.916	0.000	0.320
29.846	3.697	109.206	38.893	295.453	2.020	533.233	-146.443	6.609	0.512	NaN	3.392	165903.030	0.000	0.320
29.851	3.700	109.226	38.995	296.232	2.020	533.183	-146.374	6.612	0.512	NaN	3.725	165903.147	0.000	0.320
29.815	3.701	109.224	38.947	295.884	2.019	533.054	-146.253	6.609	0.512	NaN	3.443	165903.277	0.000	0.320
29.790	3.697	109.223	38.794	291.944	2.019	533.062	-146.261	6.603	0.512	NaN	3.781	165903.399	0.000	0.330
29.800	3.695	109.221	39.004	294.236	2.020	533.154	-146.351	6.602	0.512	NaN	3.518	165903.514	0.000	0.330
29.767	3.696	109.211	38.895	294.164	2.019	533.015	-146.228	6.600	0.512	NaN	3.920	165903.634	0.000	0.330
29.729	3.692	109.204	38.650	293.519	2.018	532.982	-146.203	6.593	0.511	NaN	3.799	165903.748	0.000	0.330
29.743	3.690	109.195	38.960	295.872	2.019	533.074	-146.300	6.592	0.511	NaN	3.282	165903.871	0.000	0.330
29.766	3.693	109.176	38.941	295.690	2.019	533.066	-146.312	6.597	0.511	NaN	3.771	165903.979	0.000	0.330
29.809	3.696	109.144	38.840	295.063	2.019	533.111	-146.387	6.605	0.512	NaN	3.792	165904.091	0.000	0.330
29.815	3.696	109.127	38.945	295.782	2.020	533.110	-146.403	6.606	0.512	NaN	3.943	165904.211	0.000	0.330
29.786	3.692	108.966	38.979	296.042	2.020	533.066	-146.522	6.599	0.512	NaN	3.446	165904.329	0.000	0.330
29.787	3.696	108.844	38.787	294.679	2.019	532.904	-146.489	6.604	0.512	NaN	3.661	165904.445	0.000	0.330
29.782	3.696	108.768	38.933	295.737	2.019	532.857	-146.520	6.604	0.512	NaN	3.701	165904.570	0.000	0.330
29.783	3.696	108.710	38.806	294.706	2.019	532.817	-146.539	6.605	0.512	NaN	3.543	165904.695	0.000	0.330
29.820	3.698	108.762	38.918	294.884	2.019	532.927	-146.593	6.610	0.512	NaN	3.837	165904.810	0.000	0.330
29.813	3.697	108.786	38.874	291.816	2.019	532.919	-146.561	6.609	0.512	NaN	3.893	165904.933	0.000	0.340
29.756	3.694	108.814	38.725	292.017	2.019	532.846	-146.464	6.599	0.512	NaN	3.867	165905.050	0.000	0.340
29.766	3.691	108.800	38.912	294.453	2.019	532.944	-146.571	6.597	0.512	NaN	3.404	165905.160	0.000	0.340
